GENDER,PROVINCE,RACE,AGE_GROUP,RECORD_DATE,DAY_OF_WEEK,MONTH_OF_YEAR,CHANNEL2,DURATION_CATEGORY,NUMBER_OF_USERS,NUMBER_OF_SESSIONS,AVG_DURATION
male,Western Cape,black,Adults,2016-03-29,Tue,Mar,E! Entertainment,Short,1,1,00:07:18
male,Gauteng,indian_asian,Adults,2016-03-29,Tue,Mar,E! Entertainment,Short,1,1,00:00:00
male,Gauteng,white,Adults,2016-03-29,Tue,Mar,E! Entertainment,Short,1,1,00:07:52
male,Mpumalanga,indian_asian,Young Adults,2016-03-29,Tue,Mar,E! Entertainment,Short,1,1,00:00:28
male,Gauteng,black,Young Adults,2016-03-29,Tue,Mar,E! Entertainment,Short,2,2,00:02:51
male,Kwazulu Natal,coloured,Young Adults,2016-03-29,Tue,Mar,E! Entertainment,Short,1,1,00:00:54
male,Kwazulu Natal,black,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,02:47:30
male,Gauteng,black,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:12:46
male,Gauteng,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:49:52
male,Gauteng,white,Seniors,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:02:06
male,Free State,indian_asian,Under 18,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:31:36
male,Kwazulu Natal,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:04:46
male,Limpopo,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,1,1,01:10:42
male,Gauteng,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Medium,2,2,01:43:22
male,Western Cape,coloured,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,5,5,00:15:57
male,Gauteng,white,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,3,00:03:00
male,Western Cape,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:04:14
male,Kwazulu Natal,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,2,00:08:33
male,Mpumalanga,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,2,00:01:56
male,Mpumalanga,white,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:04:42
male,Limpopo,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:14
male,North West,black,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:23:36
male,Gauteng,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,8,9,00:07:30
male,Western Cape,None,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:00
male,North West,indian_asian,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,2,00:08:12
male,Kwazulu Natal,black,Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,2,00:05:32
male,Gauteng,indian_asian,Seniors,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:56
male,Gauteng,None,Seniors,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:08:30
None,None,None,Under 18,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:14:14
male,Western Cape,None,Under 18,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:09:46
male,Eastern Cape,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:08
male,Eastern Cape,black,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:02:14
female,Western Cape,coloured,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:27:22
male,Mpumalanga,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:06
male,Northern Cape,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:18:26
male,Gauteng,None,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:25:18
male,Free State,None,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:00:14
male,Kwazulu Natal,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,3,3,00:07:47
male,Free State,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:34:12
male,Western Cape,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,2,00:10:37
male,Gauteng,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,16,19,00:12:37
male,Western Cape,coloured,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,3,3,00:11:43
male,Limpopo,indian_asian,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,4,4,00:03:35
male,Limpopo,None,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,2,3,00:12:16
male,Free State,other,Young Adults,2016-03-29,Tue,Mar,ICC Cricket World Cup 2011,Short,1,1,00:01:24
male,Kwazulu Natal,black,Adults,2016-03-29,Tue,Mar,SawSee,Short,1,1,00:08:40
male,Kwazulu Natal,indian_asian,Young Adults,2016-03-29,Tue,Mar,SawSee,Short,1,1,00:00:29
male,Eastern Cape,indian_asian,Young Adults,2016-03-29,Tue,Mar,SawSee,Short,1,1,00:14:31
male,Gauteng,black,Young Adults,2016-03-29,Tue,Mar,SawSee,Short,2,2,00:00:38
female,Gauteng,indian_asian,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Medium,1,1,01:23:04
male,Kwazulu Natal,indian_asian,Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:00:54
male,Gauteng,coloured,Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:00:08
male,Western Cape,None,Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:03:38
male,Gauteng,indian_asian,Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:00:12
None,None,None,Under 18,2016-03-29,Tue,Mar,SuperSport Blitz,Short,3,3,00:00:47
male,Gauteng,None,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:00:00
male,Gauteng,indian_asian,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,4,4,00:12:43
male,Western Cape,coloured,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,2,2,00:05:01
male,Eastern Cape,black,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:02:56
male,Limpopo,indian_asian,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:04:24
male,Gauteng,white,Young Adults,2016-03-29,Tue,Mar,SuperSport Blitz,Short,1,1,00:00:26
male,Limpopo,indian_asian,Young Adults,2016-03-29,Tue,Mar,Supersport Live Events,Short,1,1,00:01:20
male,Gauteng,indian_asian,Young Adults,2016-03-29,Tue,Mar,Supersport Live Events,Short,2,2,00:00:08
male,Eastern Cape,black,Adults,2016-03-29,Tue,Mar,Trace TV,Medium,1,1,01:40:18
male,Western Cape,other,Young Adults,2016-03-29,Tue,Mar,Trace TV,Medium,1,1,01:27:36
male,Mpumalanga,indian_asian,Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:01:00
male,Western Cape,coloured,Adults,2016-03-29,Tue,Mar,Trace TV,Short,2,2,00:14:11
female,Northern Cape,black,Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:00:24
male,Mpumalanga,black,Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:31:27
male,Free State,coloured,Under 18,2016-03-29,Tue,Mar,Trace TV,Short,1,2,00:02:30
None,None,None,Under 18,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:01:12
male,Gauteng,None,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:00:39
male,Free State,white,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:03:00
male,Western Cape,None,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:00:39
male,Gauteng,black,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,3,3,00:11:27
male,Limpopo,black,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,2,2,00:06:02
male,Western Cape,indian_asian,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:02:09
male,Gauteng,white,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:00:21
male,Gauteng,indian_asian,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,3,3,00:01:32
male,Free State,other,Young Adults,2016-03-29,Tue,Mar,Trace TV,Short,1,1,00:01:00
female,Northern Cape,black,Adults,2016-03-29,Tue,Mar,Vuzu,Short,1,1,00:00:28
male,Kwazulu Natal,black,Adults,2016-03-29,Tue,Mar,kykNET,Short,1,1,00:03:51
None,None,None,Under 18,2016-03-29,Tue,Mar,kykNET,Short,1,1,00:03:48
male,Gauteng,black,Adults,2016-03-30,Wed,Mar,Africa Magic,Short,2,2,00:01:38
male,Kwazulu Natal,white,Adults,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:26
male,Limpopo,None,Seniors,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:09
male,Mpumalanga,None,Seniors,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:01
None,None,None,Under 18,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:16:03
male,Gauteng,black,Young Adults,2016-03-30,Wed,Mar,Africa Magic,Short,3,3,00:02:04
male,Gauteng,indian_asian,Young Adults,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:11
female,Northern Cape,black,Young Adults,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:12
male,Limpopo,None,Young Adults,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:19
female,Kwazulu Natal,black,Young Adults,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:30:48
male,Kwazulu Natal,black,Young Adults,2016-03-30,Wed,Mar,Africa Magic,Short,1,1,00:00:43
male,Gauteng,white,Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:18
male,Gauteng,black,Adults,2016-03-30,Wed,Mar,Boomerang,Short,2,2,00:03:20
female,Gauteng,indian_asian,Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:13
male,Limpopo,indian_asian,Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:04:24
male,Kwazulu Natal,coloured,Seniors,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:09
None,None,None,Under 18,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:00
male,Eastern Cape,black,Young Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:11
male,Limpopo,indian_asian,Young Adults,2016-03-30,Wed,Mar,Boomerang,Short,2,2,00:02:43
female,Limpopo,black,Young Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:04
male,Gauteng,white,Young Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:01:09
male,Kwazulu Natal,black,Young Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:00
male,Gauteng,None,Young Adults,2016-03-30,Wed,Mar,Boomerang,Short,1,1,00:00:25
